DATAFLOW,LAST UPDATE,freq,unit,indic_nrg,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE110,2017,3863.07,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE110,2018,3800.88,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE110,2019,3737.56,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE110,2020,3314.16,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE110,2021,3936.37,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE110,2022,3762.70,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE121,1979,4716.86,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE121,1980,4761.08,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE121,1981,4652.37,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE121,1982,4435.27,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE121,1983,4248.50,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE121,1984,4265.65,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE121,1985,5126.35,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE121,1986,4584.27,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE121,1987,5110.80,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE121,1988,4336.17,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE121,1989,3833.33,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE121,1990,3806.33,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE121,1991,4115.89,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE121,1992,3980.10,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE121,1993,4250.60,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE121,1994,4344.07,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE121,1995,4397.75,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE121,1996,4701.38,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE121,1997,4201.02,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE121,1998,4391.32,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE121,1999,4094.73,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE121,2000,3864.17,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE121,2001,4303.10,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE121,2002,4241.04,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE121,2003,4280.92,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE121,2004,4288.19,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE121,2005,4118.15,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE121,2006,4011.94,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE121,2007,4045.72,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE121,2008,3960.13,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE121,2009,4235.77,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE121,2010,4985.98,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE121,2011,3976.29,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE121,2012,4350.75,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE121,2013,4130.79,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE121,2014,3887.03,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE121,2015,3799.63,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE121,2016,4074.92,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE121,2017,4058.31,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE121,2018,3987.18,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE121,2019,3968.11,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE121,2020,3478.42,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE121,2021,4078.14,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE121,2022,3890.70,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE122,1979,4559.85,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE122,1980,4546.74,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE122,1981,4468.68,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE122,1982,4246.28,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE122,1983,4003.45,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE122,1984,4033.20,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE122,1985,4901.82,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE122,1986,4414.88,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE122,1987,4843.83,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE122,1988,4128.10,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE122,1989,3616.26,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE122,1990,3544.22,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE122,1991,3961.51,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE122,1992,3785.08,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE122,1993,4123.44,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE122,1994,4148.86,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE122,1995,4175.28,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE122,1996,4548.89,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE122,1997,4091.23,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE122,1998,4246.72,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE122,1999,3900.66,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE122,2000,3680.76,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE122,2001,4112.70,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE122,2002,3986.21,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE122,2003,4081.98,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE122,2004,4081.18,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE122,2005,3933.49,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE122,2006,3858.82,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE122,2007,3793.41,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE122,2008,3716.12,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE122,2009,4051.31,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE122,2010,4789.42,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE122,2011,3733.77,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE122,2012,4088.10,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE122,2013,3987.72,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE122,2014,3640.46,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE122,2015,3574.30,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE122,2016,3830.97,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE122,2017,3796.53,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE122,2018,3758.60,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE122,2019,3683.66,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE122,2020,3248.46,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE122,2021,3921.39,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE122,2022,3639.18,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE123,1979,4532.95,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE123,1980,4531.36,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE123,1981,4400.01,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE123,1982,4149.81,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE123,1983,3910.32,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE123,1984,3982.48,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE123,1985,4835.99,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE123,1986,4394.18,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE123,1987,4791.91,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE123,1988,4087.27,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE123,1989,3573.94,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE123,1990,3429.03,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE123,1991,3917.36,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE123,1992,3754.46,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE123,1993,4180.49,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE123,1994,4118.25,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE123,1995,4149.13,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE123,1996,4513.84,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE123,1997,4026.54,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE123,1998,4203.56,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE123,1999,3831.96,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE123,2000,3597.27,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE123,2001,4081.12,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE123,2002,3875.28,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE123,2003,4018.36,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE123,2004,4031.68,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE123,2005,3896.71,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE123,2006,3790.32,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE123,2007,3708.81,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE123,2008,3677.82,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE123,2009,4000.02,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE123,2010,4704.40,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE123,2011,3673.57,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE123,2012,4027.92,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE123,2013,3941.96,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE123,2014,3562.09,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE123,2015,3537.03,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE123,2016,3758.52,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE123,2017,3707.70,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE123,2018,3702.09,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE123,2019,3599.21,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE123,2020,3248.42,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE123,2021,3857.15,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE123,2022,3577.78,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE124,1979,4900.93,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE124,1980,4845.72,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE124,1981,4758.02,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE124,1982,4478.18,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE124,1983,4213.09,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE124,1984,4278.76,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE124,1985,5193.23,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE124,1986,4711.31,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE124,1987,5149.09,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE124,1988,4406.92,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE124,1989,3892.49,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE124,1990,3818.34,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE124,1991,4225.86,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE124,1992,3996.47,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE124,1993,4421.09,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE124,1994,4364.91,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE124,1995,4428.86,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE124,1996,4716.01,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE124,1997,4211.94,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE124,1998,4409.73,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE124,1999,4148.32,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE124,2000,3829.70,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE124,2001,4360.48,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE124,2002,4187.10,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE124,2003,4210.18,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE124,2004,4213.81,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE124,2005,4063.35,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE124,2006,3996.53,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE124,2007,4019.00,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE124,2008,3923.35,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE124,2009,4238.52,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE124,2010,4937.64,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE124,2011,3848.61,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE124,2012,4228.86,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE124,2013,4087.28,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE124,2014,3761.57,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE124,2015,3732.46,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE124,2016,3926.84,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE124,2017,3918.98,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE124,2018,3890.89,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE124,2019,3812.77,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE124,2020,3383.69,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE124,2021,3987.35,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE124,2022,3727.58,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE125,1979,4858.18,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE125,1980,4892.17,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE125,1981,4791.83,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE125,1982,4537.76,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE125,1983,4297.06,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE125,1984,4361.46,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE125,1985,5222.01,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE125,1986,4695.77,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE125,1987,5141.28,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE125,1988,4410.96,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE125,1989,3853.79,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE125,1990,3839.03,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE125,1991,4220.26,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE125,1992,4036.31,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE125,1993,4343.26,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE125,1994,4388.47,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE125,1995,4469.14,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE125,1996,4744.69,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE125,1997,4175.12,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE125,1998,4379.14,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE125,1999,4127.10,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE125,2000,3844.79,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE125,2001,4341.54,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE125,2002,4250.03,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE125,2003,4282.33,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE125,2004,4273.31,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE125,2005,4068.18,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE125,2006,4009.46,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE125,2007,4022.85,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE125,2008,3931.34,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE125,2009,4307.91,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE125,2010,5070.50,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE125,2011,3920.31,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE125,2012,4307.99,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE125,2013,4149.13,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE125,2014,3857.94,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE125,2015,3819.02,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE125,2016,4033.76,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE125,2017,4031.14,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE125,2018,3981.33,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE125,2019,3906.17,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE125,2020,3465.53,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE125,2021,4105.69,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE125,2022,3851.63,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE211,1979,4711.11,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE211,1980,4752.51,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE211,1981,4672.12,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE211,1982,4309.16,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE211,1983,4116.86,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE211,1984,4201.62,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE211,1985,4929.09,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE211,1986,4659.21,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE211,1987,5000.39,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE211,1988,4260.36,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE211,1989,3795.88,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE211,1990,3714.73,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE211,1991,4210.86,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE211,1992,4127.00,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE211,1993,4574.65,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE211,1994,4354.00,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE211,1995,4370.20,
ESTAT:NRG_CHDDR2_A(1.0),01/02/23 23:00:00,A,NR,HDD,SE211,1996,4702.52,
