DATAFLOW,LAST UPDATE,freq,indic_de,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU110,2015,1757618,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU110,2016,1759407,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU110,2017,1752704,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU110,2018,1749734,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU110,2019,1752286,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU110,2020,1750216,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU110,2021,1723836,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU120,2001,1071898,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU120,2002,1089478,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU120,2003,1105412,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU120,2004,1124395,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU120,2005,1143629,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU120,2006,1157564,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU120,2007,1176550,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU120,2008,1195020,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU120,2009,1213290,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU120,2010,1229880,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU120,2011,1237561,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU120,2012,1213323,b
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU120,2013,1218172,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU120,2014,1220748,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU120,2015,1226115,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU120,2016,1234541,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU120,2017,1247372,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU120,2018,1261864,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU120,2019,1278874,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU120,2020,1297102,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU120,2021,1309802,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU211,2001,428115,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU211,2002,428922,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU211,2003,428409,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU211,2004,428579,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU211,2005,428798,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU211,2006,428332,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU211,2007,428711,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU211,2008,428572,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU211,2009,428295,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU211,2010,427416,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU211,2011,426120,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU211,2012,421927,b
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU211,2013,421086,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU211,2014,419506,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU211,2015,417651,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU211,2016,418487,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU211,2017,416215,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU211,2018,416691,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU211,2019,417712,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU211,2020,418603,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU211,2021,418701,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU212,2001,316998,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU212,2002,317110,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU212,2003,315515,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU212,2004,315886,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU212,2005,315544,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU212,2006,314783,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU212,2007,315036,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU212,2008,314649,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU212,2009,314450,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU212,2010,312431,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU212,2011,311411,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU212,2012,303864,b
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU212,2013,302451,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU212,2014,300677,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU212,2015,299110,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU212,2016,297914,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU212,2017,297381,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU212,2018,297454,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU212,2019,299207,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU212,2020,300995,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU212,2021,299772,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU213,2001,375617,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU213,2002,374578,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU213,2003,369747,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU213,2004,368519,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU213,2005,366555,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU213,2006,365009,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU213,2007,363706,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU213,2008,361620,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU213,2009,360387,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU213,2010,358807,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU213,2011,356573,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU213,2012,353798,b
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU213,2013,351165,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU213,2014,349007,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU213,2015,346647,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU213,2016,344302,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU213,2017,342501,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU213,2018,341425,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU213,2019,341317,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU213,2020,341157,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU213,2021,341113,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU221,2001,434209,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU221,2002,435256,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU221,2003,439046,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU221,2004,440138,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU221,2005,439922,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU221,2006,441606,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU221,2007,442667,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU221,2008,444384,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU221,2009,447033,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU221,2010,448435,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU221,2011,449967,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU221,2012,444935,b
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU221,2013,448312,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU221,2014,450318,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU221,2015,452638,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU221,2016,455217,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU221,2017,457344,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU221,2018,461518,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU221,2019,467144,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU221,2020,473141,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU221,2021,478281,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU222,2001,269149,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU222,2002,268591,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU222,2003,267429,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU222,2004,266342,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU222,2005,265229,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU222,2006,264361,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU222,2007,263251,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU222,2008,261877,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU222,2009,260950,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU222,2010,259364,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU222,2011,257688,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU222,2012,256215,b
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU222,2013,255294,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU222,2014,254580,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU222,2015,253997,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU222,2016,253689,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU222,2017,253109,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU222,2018,253305,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU222,2019,253551,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU222,2020,254137,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU222,2021,253494,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU223,2001,300496,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU223,2002,299112,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU223,2003,297853,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU223,2004,296705,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU223,2005,295197,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU223,2006,294175,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU223,2007,293443,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU223,2008,291678,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU223,2009,290204,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU223,2010,288591,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU223,2011,287043,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU223,2012,283249,b
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU223,2013,281673,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU223,2014,279623,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU223,2015,277290,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU223,2016,275027,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU223,2017,272798,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU223,2018,270634,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU223,2019,268648,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU223,2020,267271,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU223,2021,265101,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU231,2001,408147,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU231,2002,406330,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU231,2003,404709,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU231,2004,402260,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU231,2005,400313,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU231,2006,398355,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU231,2007,398215,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU231,2008,396633,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU231,2009,394911,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU231,2010,393758,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU231,2011,391455,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU231,2012,380904,b
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU231,2013,377142,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU231,2014,373984,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU231,2015,371110,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU231,2016,368135,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU231,2017,365726,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU231,2018,363721,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU231,2019,360704,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU231,2020,359109,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU231,2021,356819,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU232,2001,337930,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU232,2002,336799,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU232,2003,335701,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU232,2004,334065,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU232,2005,331802,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU232,2006,329399,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU232,2007,328496,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU232,2008,325024,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU232,2009,322197,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU232,2010,320578,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU232,2011,317947,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU232,2012,318778,b
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU232,2013,318096,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU232,2014,315512,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU232,2015,312084,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU232,2016,309115,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU232,2017,306698,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU232,2018,303802,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU232,2019,301429,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU232,2020,299950,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU232,2021,300945,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU233,2001,251594,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU233,2002,250337,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU233,2003,248998,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU233,2004,247287,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU233,2005,245350,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU233,2006,242946,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU233,2007,240966,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU233,2008,238431,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU233,2009,235874,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU233,2010,233650,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU233,2011,231183,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU233,2012,231533,b
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU233,2013,229942,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU233,2014,227996,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU233,2015,225936,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU233,2016,223618,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU233,2017,221799,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU233,2018,219317,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU233,2019,217463,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU233,2020,215514,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU233,2021,213341,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU311,2001,753497,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU311,2002,749104,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU311,2003,744484,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU311,2004,738143,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU311,2005,731854,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU311,2006,725779,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU311,2007,718951,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU311,2008,709634,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU311,2009,701160,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU311,2010,692771,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU311,2011,684793,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU311,2012,688922,b
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU311,2013,682350,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU311,2014,674999,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU311,2015,667594,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU311,2016,660549,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU311,2017,654402,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU311,2018,648216,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU311,2019,642447,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU311,2020,637064,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU311,2021,632722,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU312,2001,327733,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU312,2002,326800,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU312,2003,325029,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU312,2004,323769,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU312,2005,322756,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU312,2006,320886,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU312,2007,319460,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU312,2008,316874,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU312,2009,314441,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU312,2010,311454,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU312,2011,307985,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU312,2012,309175,b
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU312,2013,306336,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU312,2014,303503,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU312,2015,301296,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU312,2016,299219,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU312,2017,296927,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU312,2018,295792,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU312,2019,294609,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU312,2020,293421,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU312,2021,291967,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU313,2001,221605,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU313,2002,220600,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU313,2003,219447,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU313,2004,218128,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU313,2005,216501,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU313,2006,214824,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU313,2007,213030,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU313,2008,210182,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU313,2009,207637,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU313,2010,204917,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU313,2011,201919,
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU313,2012,202734,b
ESTAT:DEMO_R_GIND3(1.0),01/07/22 11:00:00,A,JAN,HU313,2013,200755,
