DATAFLOW,LAST UPDATE,freq,unit,wstatus,nace_r2,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE27B,2018,69.5,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE27B,2019,70.87,p
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE27B,2020,70.91,p
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE27C,2000,63.2,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE27C,2001,62.65,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE27C,2002,62.69,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE27C,2003,60.37,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE27C,2004,60.37,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE27C,2005,60.03,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE27C,2006,60.32,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE27C,2007,61.56,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE27C,2008,63.27,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE27C,2009,64.02,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE27C,2010,64.2,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE27C,2011,65.02,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE27C,2012,65.39,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE27C,2013,65.9,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE27C,2014,67.54,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE27C,2015,68.07,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE27C,2016,69.43,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE27C,2017,70.53,p
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE27C,2018,73.54,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE27C,2019,74.43,p
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE27C,2020,74.37,p
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE27D,2000,66.42,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE27D,2001,67.1,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE27D,2002,68.99,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE27D,2003,67.58,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE27D,2004,67.27,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE27D,2005,67.46,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE27D,2006,68.95,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE27D,2007,70.28,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE27D,2008,74.98,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE27D,2009,77.47,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE27D,2010,78.27,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE27D,2011,80.04,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE27D,2012,80.86,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE27D,2013,78.83,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE27D,2014,79.72,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE27D,2015,80.57,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE27D,2016,80.91,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE27D,2017,81.85,p
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE27D,2018,83.17,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE27D,2019,83.63,p
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE27D,2020,84.08,p
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE27E,2000,66.82,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE27E,2001,66.61,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE27E,2002,67.39,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE27E,2003,65.39,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE27E,2004,65.52,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE27E,2005,65.84,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE27E,2006,65.79,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE27E,2007,66.79,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE27E,2008,67.21,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE27E,2009,67.94,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE27E,2010,67.76,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE27E,2011,68.15,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE27E,2012,68.71,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE27E,2013,69.34,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE27E,2014,70.13,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE27E,2015,72.01,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE27E,2016,73.62,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE27E,2017,76.66,p
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE27E,2018,78.1,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE27E,2019,79.31,p
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE27E,2020,78.22,p
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE300,2000,1618.17,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE300,2001,1598.69,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE300,2002,1571.62,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE300,2003,1548.81,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE300,2004,1557.22,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE300,2005,1557.11,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE300,2006,1581.8,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE300,2007,1614.42,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE300,2008,1645.81,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE300,2009,1673.36,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE300,2010,1691.81,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE300,2011,1707.11,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE300,2012,1744.89,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE300,2013,1778.72,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE300,2014,1812.3,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE300,2015,1851.12,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE300,2016,1902.33,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE300,2017,1965.4,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE300,2018,2020.57,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE300,2019,2071.97,p
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE300,2020,2066.32,p
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE401,2000,36.49,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE401,2001,36.3,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE401,2002,35.97,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE401,2003,36.7,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE401,2004,36.85,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE401,2005,36,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE401,2006,36.73,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE401,2007,37.56,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE401,2008,38.33,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE401,2009,38.61,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE401,2010,38.9,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE401,2011,38.15,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE401,2012,38.17,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE401,2013,38.08,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE401,2014,37.98,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE401,2015,38.49,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE401,2016,38.84,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE401,2017,39.8,p
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE401,2018,39.17,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE401,2019,39.38,p
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE401,2020,39.43,p
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE402,2000,73.21,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE402,2001,71.1,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE402,2002,68.43,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE402,2003,67.69,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE402,2004,69.53,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE402,2005,67.16,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE402,2006,66.56,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE402,2007,65.89,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE402,2008,65.88,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE402,2009,64.98,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE402,2010,65.06,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE402,2011,63.5,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE402,2012,61.74,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE402,2013,61.42,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE402,2014,61.69,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE402,2015,62.38,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE402,2016,62.23,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE402,2017,62.54,p
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE402,2018,62.56,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE402,2019,62.06,p
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE402,2020,61.38,p
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE403,2000,45.56,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE403,2001,45.27,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE403,2002,44.14,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE403,2003,42.57,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE403,2004,42.21,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE403,2005,41.03,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE403,2006,40.51,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE403,2007,41.15,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE403,2008,42.11,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE403,2009,42.35,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE403,2010,42.19,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE403,2011,41.73,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE403,2012,40.53,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE403,2013,38.26,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE403,2014,38.15,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE403,2015,37.84,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE403,2016,37.6,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE403,2017,37.83,p
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE403,2018,38.3,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE403,2019,38.53,p
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE403,2020,37.85,p
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE404,2000,95.79,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE404,2001,95.92,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE404,2002,93.89,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE404,2003,94.37,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE404,2004,97.23,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE404,2005,98.38,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE404,2006,99.02,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE404,2007,101.58,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE404,2008,104.74,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE404,2009,106.52,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE404,2010,108.38,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE404,2011,109.07,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE404,2012,110.58,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE404,2013,109.25,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE404,2014,106.75,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE404,2015,108.6,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE404,2016,110.94,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE404,2017,112.71,p
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE404,2018,115.02,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE404,2019,117.19,p
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE404,2020,117.54,p
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE405,2000,64.68,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE405,2001,63.47,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE405,2002,62.32,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE405,2003,61.78,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE405,2004,62.67,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE405,2005,62.58,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE405,2006,62.17,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE405,2007,63.24,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE405,2008,63.76,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE405,2009,64.63,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE405,2010,64.71,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE405,2011,64.56,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE405,2012,64.85,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE405,2013,65.2,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE405,2014,65.15,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE405,2015,65.42,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE405,2016,66.78,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE405,2017,67.4,p
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE405,2018,67.96,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE405,2019,68.66,p
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE405,2020,68.43,p
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE406,2000,63.48,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE406,2001,62.31,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE406,2002,60.99,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE406,2003,60.33,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE406,2004,61.1,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE406,2005,63.16,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE406,2006,64.3,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE406,2007,66.37,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE406,2008,67.74,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE406,2009,68.65,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE406,2010,69.72,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE406,2011,70.14,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE406,2012,71.95,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE406,2013,72.02,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE406,2014,72.66,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE406,2015,73.03,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE406,2016,74.49,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE406,2017,77.6,p
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE406,2018,78.54,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE406,2019,78.12,p
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE406,2020,78.26,p
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE407,2000,51.55,
ESTAT:NAMA_10R_3EMPERS(1.0),21/02/23 23:00:00,A,THS,EMP,TOTAL,DE407,2001,47.87,
