DATAFLOW,LAST UPDATE,freq,nace_r2,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE10,2016,5.8,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE10,2017,6.1,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE10,2018,7.4,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE10,2019,6.6,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE10,2020,6.6,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE10,2021,7.6,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE2,2008,4.2,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE2,2009,4.3,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE2,2010,4.6,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE2,2011,4.4,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE2,2012,4.6,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE2,2013,4.5,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE2,2014,4.3,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE2,2015,4.1,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE2,2016,4.3,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE2,2017,4.7,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE2,2018,4.6,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE2,2019,5.1,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE2,2020,5.1,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE2,2021,5.5,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE21,2008,4.7,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE21,2009,5.4,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE21,2010,5.9,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE21,2011,5.4,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE21,2012,5.7,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE21,2013,5.3,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE21,2014,5.3,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE21,2015,4.8,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE21,2016,5.0,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE21,2017,5.5,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE21,2018,5.8,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE21,2019,6.4,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE21,2020,5.7,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE21,2021,5.9,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE22,2008,3.2,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE22,2009,3.2,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE22,2010,3.3,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE22,2011,2.9,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE22,2012,3.3,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE22,2013,3.0,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE22,2014,2.9,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE22,2015,3.1,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE22,2016,2.8,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE22,2017,3.0,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE22,2018,2.5,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE22,2019,3.5,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE22,2020,4.7,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE22,2021,4.6,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE23,2008,3.7,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE23,2009,3.6,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE23,2010,4.0,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE23,2011,3.9,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE23,2012,3.7,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE23,2013,4.3,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE23,2014,4.1,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE23,2015,3.9,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE23,2016,4.0,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE23,2017,4.6,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE23,2018,4.4,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE23,2019,5.0,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE23,2020,5.1,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE23,2021,5.8,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE24,2008,6.3,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE24,2009,6.7,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE24,2010,7.0,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE24,2011,6.6,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE24,2012,7.1,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE24,2013,6.2,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE24,2014,6.1,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE24,2015,6.0,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE24,2016,6.5,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE24,2017,7.0,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE24,2018,6.5,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE24,2019,6.5,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE24,2020,6.9,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE24,2021,7.5,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE25,2008,2.6,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE25,2009,2.3,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE25,2010,2.3,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE25,2011,2.6,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE25,2012,2.7,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE25,2013,2.9,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE25,2014,2.3,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE25,2015,2.4,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE25,2016,2.7,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE25,2017,2.8,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE25,2018,2.6,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE25,2019,2.8,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE25,2020,2.6,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE25,2021,3.3,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE3,2008,4.3,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE3,2009,4.3,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE3,2010,4.1,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE3,2011,4.5,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE3,2012,4.2,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE3,2013,3.9,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE3,2014,4.0,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE3,2015,4.3,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE3,2016,3.7,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE3,2017,3.8,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE3,2018,4.6,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE3,2019,4.7,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE3,2020,4.6,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE3,2021,5.6,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE31,2008,9.9,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE31,2009,9.1,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE31,2010,8.9,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE31,2011,10.1,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE31,2012,9.2,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE31,2013,7.7,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE31,2014,8.2,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE31,2015,8.7,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE31,2016,7.2,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE31,2017,6.7,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE31,2018,7.8,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE31,2019,8.6,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE31,2020,8.8,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE31,2021,9.9,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE32,2008,3.9,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE32,2009,3.4,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE32,2010,3.4,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE32,2011,3.7,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE32,2012,3.7,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE32,2013,3.3,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE32,2014,3.5,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE32,2015,3.6,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE32,2016,3.4,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE32,2017,3.2,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE32,2018,4.3,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE32,2019,4.1,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE32,2020,3.8,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE32,2021,5.1,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE33,2008,2.9,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE33,2009,3.8,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE33,2010,3.1,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE33,2011,3.6,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE33,2012,3.2,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE33,2013,2.9,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE33,2014,3.4,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE33,2015,4.0,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE33,2016,2.6,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE33,2017,2.4,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE33,2018,3.5,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE33,2019,3.7,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE33,2020,3.9,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE33,2021,4.4,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE34,2008,2.9,bu
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE34,2009,3.3,u
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE34,2010,3.2,u
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE34,2011,2.6,bu
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE34,2012,3.2,u
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE34,2013,2.7,u
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE34,2014,3.0,u
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE34,2015,2.8,u
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE34,2016,2.3,u
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE34,2017,3.5,bu
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE34,2018,2.9,u
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE34,2019,2.7,u
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE34,2020,3.0,u
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE34,2021,4.3,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE35,2008,4.1,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE35,2009,4.0,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE35,2010,4.8,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE35,2011,5.1,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE35,2012,4.2,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE35,2013,4.9,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE35,2014,3.5,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE35,2015,3.5,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE35,2016,4.8,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE35,2017,5.5,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE35,2018,5.9,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE35,2019,5.9,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE35,2020,5.4,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BE35,2021,6.3,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BG,2008,3.1,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BG,2009,2.8,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BG,2010,3.0,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BG,2011,3.1,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BG,2012,3.2,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BG,2013,3.4,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BG,2014,3.3,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BG,2015,3.7,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BG,2016,3.9,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BG,2017,3.6,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BG,2018,3.9,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BG,2019,4.0,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BG,2020,4.2,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BG,2021,4.5,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BG3,2008,1.8,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BG3,2009,1.6,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BG3,2010,1.7,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BG3,2011,1.9,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BG3,2012,1.6,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BG3,2013,1.6,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BG3,2014,1.4,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BG3,2015,1.7,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BG3,2016,1.8,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BG3,2017,1.6,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BG3,2018,1.8,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BG3,2019,1.7,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BG3,2020,1.6,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BG3,2021,1.7,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BG31,2008,2.4,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BG31,2009,2.0,u
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BG31,2010,1.7,bu
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BG31,2011,2.0,bu
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BG31,2012,2.1,u
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BG31,2013,2.3,u
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BG31,2014,1.8,u
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BG31,2015,1.5,u
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BG31,2016,2.2,u
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BG31,2017,2.3,u
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BG31,2018,2.1,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BG31,2019,1.7,u
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BG31,2020,1.7,u
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BG31,2021,1.7,bu
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BG32,2008,2.2,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BG32,2009,1.8,u
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BG32,2010,2.1,bu
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BG32,2011,2.1,bu
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BG32,2012,1.7,u
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BG32,2013,1.9,u
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,BG32,2014,1.6,u
